Accession,Species,Core_GC3,codon_2,codon_3,codon_4,codon_5,codon_6,codon_7,codon_8,codon_9,codon_10,codon_11,codon_12,codon_13,codon_14,codon_15,codon_16,codon_17,codon_18,codon_19,codon_20,codon_21,codon_22,codon_23,codon_24,codon_25,codon_26,codon_27,codon_28,codon_29
GCF_001305655.1,Halanaeroarchaeum sulfurireducens,0.798637781,0.595102755,0.636641889,0.661565369,0.697857455,0.731088763,0.742457368,0.7459554,0.734149541,0.75994753,0.765631832,0.75994753,0.758635767,0.770004373,0.765631832,0.78268474,0.769129864,0.779186707,0.780061216,0.763882816,0.776125929,0.776563183,0.776125929,0.795802361,0.786620026,0.790555313,0.792213473,0.770341207,0.791776028
GCF_001577775.1,Pyrococcus kukulkanii,0.488605875,0.518619437,0.539963669,0.46684832,0.474568574,0.4791099,0.452316076,0.472297911,0.470935513,0.475930972,0.47729337,0.472752044,0.464123524,0.457311535,0.492279746,0.474114441,0.475476839,0.477747502,0.481380563,0.465485922,0.480926431,0.480018165,0.469786461,0.472058155,0.486142662,0.477055884,0.473181818,0.467272727,0.469090909
GCF_001548675.1,Methanobrevibacter sp. YE315,0.29664,0.153809296,0.206037374,0.164829899,0.181600383,0.198370867,0.199329181,0.204599904,0.218974605,0.221849545,0.231432678,0.247244849,0.243411596,0.26161955,0.250119789,0.254911356,0.255869669,0.261140393,0.274077623,0.26161955,0.254911356,0.272160997,0.263536176,0.27024437,0.272640153,0.26593196,0.262577863,0.259223766,0.256827983
GCF_003967175.1,Sulfodiicoccus acidiphilus,0.611336554,0.543240974,0.569689337,0.552057095,0.558354324,0.564231738,0.584382872,0.587741394,0.596137699,0.584382872,0.599076406,0.590680101,0.58270361,0.607052897,0.610411419,0.599496222,0.618387909,0.609151973,0.603107938,0.609407812,0.591768165,0.603527929,0.616547669,0.615707686,0.612767745,0.613187736,0.603107938,0.597228055,0.606467871
GCF_900083515.1,Cuniculiplasma divulgatum,0.35256262,0.270661157,0.279958678,0.291322314,0.307334711,0.30785124,0.319731405,0.325413223,0.33161157,0.327479339,0.352272727,0.35588843,0.33161157,0.364152893,0.337293388,0.359504132,0.37964876,0.363119835,0.364152893,0.354855372,0.34607438,0.362603306,0.347107438,0.349173554,0.345557851,0.36518595,0.344524793,0.338842975,0.36053719
GCF_902813195.1,Thermococcus sp. 2319x1,0.481723727,0.496604799,0.470348574,0.444997737,0.439112721,0.440018108,0.442281575,0.479402445,0.459031236,0.465821639,0.462652784,0.45314622,0.476686283,0.43639656,0.449977365,0.448619285,0.458578542,0.462200091,0.461294703,0.457673155,0.479855138,0.480760525,0.440470801,0.467179719,0.474875509,0.475328203,0.46084201,0.470801268,0.46989588
GCF_003058365.1,Halococcoides cellulosivorans,0.839876699,0.658035034,0.706397563,0.703731912,0.740670221,0.773038842,0.771515613,0.802741813,0.790175171,0.794744859,0.79741051,0.809977152,0.81302361,0.804265042,0.808453922,0.808073115,0.807692308,0.825209444,0.81873572,0.822162986,0.808073115,0.825590251,0.809215537,0.819878142,0.816450876,0.812261995,0.80883473,0.824447829,0.822543793
GCF_013402815.2,Natrinema halophilum,0.740543442,0.542088267,0.604951561,0.589451023,0.62131324,0.658127018,0.668245425,0.677072121,0.695156082,0.679009688,0.690419806,0.691711518,0.68977395,0.696447793,0.694510226,0.705705059,0.708503767,0.701614639,0.714316469,0.705059203,0.708719053,0.70613563,0.708225668,0.720499569,0.722868217,0.719422911,0.728251507,0.722222222,0.715270299
GCF_020886315.1,Saccharolobus caldissimus,0.26813432,0.269230769,0.303452453,0.280436099,0.263779528,0.291035736,0.279527559,0.299212598,0.28134464,0.301332526,0.276801938,0.269230769,0.257722592,0.276196245,0.264990915,0.270745003,0.263173834,0.266202302,0.251059964,0.262950621,0.255983035,0.26113299,0.263859437,0.269009391,0.269090909,0.289393939,0.264322522,0.2801698,0.270770164
GCF_024227995.1,Halomicrococcus gelatinilyticus,0.917725653,0.64676354,0.72998679,0.706208719,0.764597094,0.798678996,0.81003963,0.824570674,0.84015852,0.838573316,0.83989432,0.848348745,0.859445178,0.859709379,0.847820343,0.868163804,0.868692206,0.870805812,0.875264271,0.874735729,0.873414376,0.876849894,0.877906977,0.884778013,0.891649049,0.891649049,0.880285412,0.890856237,0.893234672
GCF_013456555.2,Natrinema zhouii,0.788175601,0.546263009,0.615326395,0.595080416,0.64730369,0.699337748,0.705014191,0.707473983,0.717880795,0.72128666,0.728666036,0.730558184,0.725827815,0.73358562,0.723178808,0.736613056,0.727719962,0.729044465,0.745695364,0.744938505,0.752885525,0.747776727,0.747776727,0.76324754,0.760219531,0.761733535,0.750331251,0.756393256,0.750331754
GCF_013391105.1,Natronomonas salina,0.91690651,0.671971253,0.763347023,0.732802875,0.792094456,0.825718686,0.843942505,0.847279261,0.860882957,0.861909651,0.869353183,0.871663244,0.86473306,0.873716632,0.868583162,0.877566735,0.881416838,0.886293634,0.883726899,0.891170431,0.881930185,0.90426078,0.895533881,0.894507187,0.899383984,0.899897331,0.892967146,0.902720739,0.89912731
GCF_001647085.1,Thermococcus piezophilus,0.654505687,0.60483871,0.614695341,0.568100358,0.564964158,0.578853047,0.581541219,0.561379928,0.576164875,0.601702509,0.593189964,0.607526882,0.603942652,0.60483871,0.609318996,0.61827957,0.628584229,0.638888889,0.621415771,0.629928315,0.629480287,0.622311828,0.603046595,0.621415771,0.615143369,0.620519713,0.624551971,0.612281488,0.623935455
GCF_001304615.2,Methanosarcina flavescens,0.425437542,0.287521968,0.339543058,0.319156415,0.331458699,0.332513181,0.355008787,0.365905097,0.362741652,0.386643234,0.380667838,0.393321617,0.403163445,0.391564148,0.414411248,0.416871705,0.422495606,0.398945518,0.423901582,0.401405975,0.4228471,0.405272408,0.421089631,0.391915641,0.415611814,0.421589311,0.412592332,0.392191347,0.401477833
GCF_029633965.1,Methanogenium sp. S4BF,0.592350509,0.38111588,0.431759657,0.403433476,0.454077253,0.464377682,0.505579399,0.508154506,0.492274678,0.530042918,0.535622318,0.563519313,0.554077253,0.546351931,0.554077253,0.562660944,0.535622318,0.565236052,0.561802575,0.546351931,0.542918455,0.547639485,0.561373391,0.526180258,0.541201717,0.56223176,0.555793991,0.538197425,0.562660944
GCF_003268005.1,Methanosphaera sp. BMS,0.308839028,0.178088368,0.205139766,0.182146078,0.182596934,0.195671776,0.203336339,0.220018034,0.231740307,0.236248873,0.232191163,0.256537421,0.250225428,0.252479711,0.272317403,0.282236249,0.261947701,0.240757439,0.274571686,0.257439134,0.26465284,0.261496844,0.243011722,0.252930568,0.281334536,0.291704238,0.269612263,0.275022543,0.276825969
GCF_900696045.1,Candidatus Nitrosocosmicus franklandus,0.29779134,0.254125413,0.264393106,0.237990466,0.294096076,0.281261459,0.278327833,0.28896223,0.274294096,0.308397506,0.28786212,0.295929593,0.275760909,0.290429043,0.307297396,0.292995966,0.272827283,0.291529153,0.309497616,0.275394206,0.28896223,0.298496516,0.28346168,0.308397506,0.286028603,0.317198387,0.288228823,0.29886322,0.277961129
GCF_009762275.1,Haloplanus rallus,0.870247256,0.675342466,0.728493151,0.716986301,0.76,0.789863014,0.795890411,0.813424658,0.822191781,0.817260274,0.823013699,0.806575342,0.830684932,0.837260274,0.831506849,0.830958904,0.827671233,0.839452055,0.851780822,0.842739726,0.840547945,0.854794521,0.860273973,0.839726027,0.849821869,0.852288298,0.847081392,0.852562346,0.865716635
GCF_001870125.1,Candidatus Nitrosocosmicus hydrocola,0.289397466,0.255806238,0.272727273,0.248175182,0.260119443,0.275049768,0.274054413,0.265759788,0.263769078,0.276376908,0.279362973,0.277704048,0.269077638,0.268414068,0.278367618,0.266423358,0.270072993,0.265096218,0.301260783,0.274386198,0.284007963,0.277040478,0.285998673,0.292302588,0.276045123,0.287657598,0.277372263,0.281353683,0.284671533
GCF_002787055.1,Candidatus Nitrosotenuis aquarius,0.428989667,0.36746988,0.342871486,0.337851406,0.380522088,0.387048193,0.38002008,0.407630522,0.383032129,0.383534137,0.412148594,0.416164659,0.40562249,0.420180723,0.40813253,0.412148594,0.411144578,0.423694779,0.423694779,0.387550201,0.419678715,0.417670683,0.430722892,0.402610442,0.423694779,0.416666667,0.425702811,0.398092369,0.406124498
GCF_003721175.2,Halarchaeum sp. CBA1220,0.913031791,0.67482737,0.759573132,0.739799121,0.792215945,0.835530446,0.833333333,0.850910232,0.853421218,0.854362837,0.855932203,0.867231638,0.868801004,0.8782172,0.877589454,0.880100439,0.878844947,0.884808537,0.873195229,0.882611425,0.886377903,0.873509102,0.884808537,0.891713748,0.89296924,0.886377903,0.885750157,0.890458255,0.880414313
GCF_002025255.2,Halolamina sp. CBA1230,0.882620015,0.7121802,0.733870968,0.746106785,0.759733037,0.806451613,0.823692992,0.830088988,0.829532814,0.828976641,0.834260289,0.84621802,0.840378198,0.852614016,0.854282536,0.860122358,0.846496107,0.850389321,0.857897664,0.859288098,0.869577308,0.854004449,0.86679644,0.851738526,0.857858136,0.867798497,0.862193764,0.865256125,0.868596882
GCF_003721435.2,Halorubrum sp. CBA1229,0.900426417,0.658461538,0.727272727,0.721398601,0.772027972,0.810909091,0.81958042,0.832727273,0.826573427,0.841678322,0.831608392,0.841678322,0.844755245,0.857622378,0.848671329,0.862097902,0.857622378,0.867412587,0.873846154,0.87020979,0.878601399,0.872447552,0.878881119,0.87972028,0.884475524,0.875244755,0.877482517,0.876363636,0.876608842
GCF_031201125.1,Acidiplasma sp.,0.317410434,0.23216308,0.239524349,0.231030578,0.237259343,0.26387316,0.258776897,0.289354473,0.265005663,0.304643262,0.303510759,0.322763307,0.30407701,0.299546999,0.33182333,0.325594564,0.315402039,0.309173273,0.31993205,0.339750849,0.316534541,0.30804077,0.318799547,0.327293318,0.321630804,0.309739524,0.306908267,0.322379603,0.301020408
GCF_001886955.1,Halodesulfurarchaeum formicicum,0.811766754,0.579339228,0.648208469,0.675663099,0.696603071,0.74778967,0.744067008,0.778501629,0.784085621,0.772452303,0.766402978,0.793857608,0.78036296,0.791996277,0.790600279,0.808282922,0.786877617,0.805956259,0.812936249,0.800372266,0.776174965,0.790134946,0.771986971,0.789204281,0.797114937,0.7858473,0.784450652,0.780726257,0.802607076
GCF_013340765.1,Conexivisphaera calida,0.825687458,0.758535071,0.713221601,0.733705773,0.726256983,0.756672874,0.774674115,0.74549969,0.768466791,0.767225326,0.799503414,0.808193669,0.800744879,0.790192427,0.805090006,0.795779019,0.796399752,0.813159528,0.810676598,0.818125388,0.808814401,0.823091248,0.813159528,0.818125388,0.812538796,0.804469274,0.824953445,0.832402235,0.819366853
GCF_001719125.1,Sulfolobus sp. A20,0.300068559,0.279601623,0.306160089,0.280339358,0.267797861,0.285503504,0.282183696,0.298045002,0.296938399,0.295831796,0.305422353,0.303946883,0.293249723,0.295462929,0.286978975,0.273699742,0.309479897,0.294725194,0.286241239,0.28771671,0.307266691,0.297307267,0.298782737,0.296309963,0.305904059,0.296309963,0.299261993,0.301107011,0.295571956
GCF_002156965.1,Candidatus Nitrosomarinus catalina,0.172913686,0.15508982,0.173652695,0.174850299,0.174850299,0.183233533,0.18502994,0.186227545,0.159281437,0.185628743,0.194011976,0.182035928,0.168862275,0.197005988,0.188023952,0.166467066,0.182634731,0.182634731,0.18742515,0.181437126,0.185739964,0.181545836,0.181545836,0.174355902,0.175554224,0.174955063,0.167765129,0.179149191,0.175554224
GCF_900177045.1,Candidatus Nitrosotalea okcheonensis,0.315046536,0.270069808,0.283595113,0.278359511,0.288394415,0.30061082,0.308464223,0.294502618,0.284904014,0.290575916,0.311518325,0.316753927,0.311082024,0.315008726,0.308027923,0.32417103,0.317190227,0.323298429,0.343368237,0.311954625,0.305846422,0.29886562,0.310645724,0.29930192,0.308027923,0.313699825,0.309336824,0.315008726,0.306719023
GCF_002813675.1,Methanobacterium sp. MZ-A1,0.406391659,0.283900041,0.285948382,0.299057763,0.295780418,0.302744777,0.31093814,0.374436706,0.338795576,0.328553871,0.386317083,0.362965998,0.356001639,0.400655469,0.380991397,0.392871774,0.384268742,0.403113478,0.36009832,0.361327325,0.399180328,0.389754098,0.385655738,0.393852459,0.36695367,0.370643706,0.379663797,0.368183682,0.382123821
GCF_024498175.1,Haloplanus salinarum,0.875236295,0.675796534,0.734209055,0.718557854,0.76411403,0.788149804,0.802403577,0.817775293,0.829793181,0.816936836,0.827557295,0.81274455,0.837898267,0.837339296,0.835941867,0.836500838,0.836780324,0.842649525,0.851034097,0.841811068,0.84823924,0.849077697,0.855226383,0.851313583,0.854946898,0.848798211,0.848798211,0.856623812,0.86528787
GCF_002214165.1,Candidatus Mancarchaeum acidiphilum,0.428544495,0.288797533,0.304213772,0.290853032,0.326824255,0.329907503,0.327852004,0.369989723,0.336073998,0.385405961,0.390544707,0.391572456,0.400822199,0.394655704,0.401849949,0.415210689,0.396711202,0.437821172,0.421377184,0.401849949,0.389516958,0.433710175,0.384378212,0.422404933,0.414182939,0.403905447,0.411099692,0.41315519,0.422404933
GCF_001989615.1,Halorientalis sp. IM1011,0.861910242,0.621670082,0.709272541,0.693135246,0.737192623,0.771004098,0.791239754,0.793288934,0.816598361,0.807377049,0.818391393,0.821209016,0.817622951,0.817622951,0.824538934,0.822233607,0.837602459,0.822745902,0.83017418,0.833247951,0.837304637,0.830130669,0.843926192,0.843669913,0.838502948,0.828505511,0.836195847,0.845680595,0.846449628
GCF_002201915.1,Methanopyrus sp. KOL6,0.685531915,0.666230366,0.660340314,0.664921466,0.666230366,0.682591623,0.655104712,0.666230366,0.673429319,0.678010471,0.669502618,0.653795812,0.653141361,0.665575916,0.668193717,0.666230366,0.671465969,0.685863874,0.682591623,0.691099476,0.661649215,0.668193717,0.671465969,0.664267016,0.683900524,0.648560209,0.682591623,0.680628272,0.665575916
GCF_002201895.1,Methanopyrus sp. SNP6,0.690769967,0.667107001,0.665125495,0.670409511,0.673712021,0.682298547,0.673051519,0.684280053,0.677014531,0.680317041,0.669088507,0.673712021,0.679656539,0.663143989,0.670409511,0.665785997,0.673051519,0.704095112,0.689564069,0.7001321,0.668428005,0.672391017,0.678335535,0.669088507,0.684940555,0.64993395,0.684280053,0.682959049,0.673712021
GCF_013407165.1,Nitrosopumilus oxyclinae,0.199467178,0.172523962,0.162406816,0.206602769,0.200745474,0.201277955,0.201277955,0.215654952,0.206070288,0.205537806,0.197018104,0.211395101,0.210330138,0.215122471,0.223642173,0.198083067,0.200745474,0.215654952,0.21086262,0.201277955,0.191160809,0.205537806,0.206070288,0.204472843,0.188498403,0.219914803,0.176251331,0.202342918,0.176783813
GCF_002197185.1,Thermococcus sp. 5-4,0.762846279,0.653690597,0.66380182,0.602123357,0.647118301,0.619817998,0.641557128,0.656218402,0.649646107,0.668351871,0.676440849,0.705763397,0.713852376,0.709302326,0.705763397,0.705257836,0.722952477,0.710313448,0.71536906,0.709302326,0.712335693,0.709302326,0.699696663,0.726996967,0.704752275,0.721941355,0.721435794,0.726491405,0.720930233
GCF_900198835.1,Thermococcus henrietii,0.731040481,0.675779581,0.695429304,0.643314823,0.636480137,0.635198633,0.644596326,0.66809056,0.663391713,0.671507903,0.672362238,0.68816745,0.696283639,0.685177275,0.698419479,0.701409654,0.713370355,0.705681333,0.705681333,0.695856472,0.718069201,0.690730457,0.703972661,0.690730457,0.703545493,0.706962836,0.708671508,0.703846154,0.706837607
GCF_904067545.1,Thermococcus camini,0.726943881,0.653492647,0.645220588,0.582720588,0.633731618,0.627297794,0.629136029,0.625,0.620863971,0.645680147,0.660845588,0.660386029,0.687959559,0.675091912,0.684283088,0.671875,0.693474265,0.698529412,0.696691176,0.685202206,0.700827206,0.691176471,0.687959559,0.680606618,0.693014706,0.673253676,0.716452206,0.692555147,0.697610294
GCF_002356395.1,Methanothermobacter sp. EMTCatA1,0.583717638,0.41281337,0.418384401,0.426740947,0.431754875,0.446796657,0.425069638,0.431197772,0.479108635,0.489693593,0.528690808,0.509192201,0.511977716,0.522562674,0.515877437,0.547075209,0.519777159,0.545961003,0.55264624,0.533704735,0.554317549,0.548746518,0.540947075,0.553760446,0.551532033,0.540947075,0.541504178,0.544846797,0.549860724
GCF_963457545.1,Nitrosopumilus sp.,0.292118519,0.243325448,0.240621832,0.260223048,0.264954376,0.264278472,0.273403177,0.283541737,0.259547144,0.284555593,0.278472457,0.296383913,0.284217641,0.29739777,0.286921257,0.295708009,0.297059818,0.294018249,0.283879689,0.295370057,0.283541737,0.271037513,0.294018249,0.276782697,0.289286921,0.283879689,0.295370057,0.272051369,0.284313725
GCF_003491305.1,Methanobacterium sp. BAmetb5,0.455148989,0.275423729,0.293220339,0.308898305,0.311440678,0.312711864,0.358898305,0.376694915,0.364830508,0.351694915,0.39279661,0.385169492,0.383050847,0.409745763,0.414830508,0.406779661,0.408898305,0.428813559,0.400847458,0.416525424,0.403813559,0.400423729,0.397881356,0.404661017,0.403813559,0.38940678,0.422881356,0.413983051,0.419491525
GCF_021233415.1,Halobacterium litoreum,0.91636109,0.655513827,0.774667122,0.765790372,0.795834756,0.827244793,0.854216456,0.868214408,0.870604302,0.879481052,0.868214408,0.891089109,0.874701263,0.892796176,0.887674974,0.894503243,0.883919426,0.882212359,0.88426084,0.886309321,0.89518607,0.889382042,0.882212359,0.900648686,0.907476955,0.898600205,0.898941618,0.895868897,0.898258791
GCF_003430805.1,Natrarchaeobaculum sulfurireducens,0.791005929,0.574377978,0.653520381,0.628904182,0.668872419,0.709105347,0.72075172,0.72895712,0.733192165,0.72842774,0.727633669,0.743515087,0.744044468,0.746426681,0.73689783,0.746691371,0.755955532,0.755161461,0.760984648,0.751720487,0.749338274,0.757014293,0.767072525,0.77130757,0.752978554,0.765951814,0.772510593,0.77092161,0.75529661
GCF_002906215.1,Candidatus Nitrosocaldus islandicus,0.408467742,0.422807018,0.419883041,0.370760234,0.426900585,0.405847953,0.398245614,0.411111111,0.388304094,0.403508772,0.41754386,0.398245614,0.409356725,0.398245614,0.406432749,0.411111111,0.402339181,0.41871345,0.40994152,0.415204678,0.414619883,0.415204678,0.428070175,0.431578947,0.415204678,0.426900585,0.425146199,0.407017544,0.420467836
GCF_041154675.1,Sulfurisphaera javensis,0.215850533,0.223353947,0.261549654,0.213532194,0.204074209,0.221898872,0.224081484,0.223353947,0.223353947,0.214259731,0.228810477,0.212440888,0.210258276,0.22262641,0.212804656,0.196798836,0.202255366,0.206256821,0.197526373,0.208439433,0.211349582,0.201891597,0.21971626,0.218624955,0.212440888,0.205893052,0.21171335,0.220443798,0.216078574
GCF_002952775.1,Halalkaliarchaeum desulfuricum,0.805019003,0.598365617,0.645883777,0.63377724,0.701271186,0.716707022,0.72972155,0.743341404,0.745762712,0.76059322,0.742736077,0.751513317,0.757869249,0.765435835,0.786622276,0.762409201,0.768159806,0.77996368,0.781779661,0.787227603,0.783832879,0.779897063,0.781410839,0.781410839,0.774682011,0.779527559,0.774379164,0.783701909,0.785216601
